"U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
-0.0061268,-0.00015577,0,0.0041503,0.06,0.00125,0.01
-0.0058555,-0.00017069,0,0.0043006,0.06125,0.00125,0.01
-0.0055609,-0.00018423,0,0.0044371,0.0625,0.00125,0.01
-0.0052452,-0.00019618,0,0.0045585,0.06375,0.00125,0.01
-0.0049114,-0.00020634,0,0.0046637,0.065,0.00125,0.01
-0.0045625,-0.00021451,0,0.0047518,0.06625,0.00125,0.01
-0.0042018,-0.00022054,0,0.004822,0.0675,0.00125,0.01
-0.0038329,-0.00022431,0,0.0048738,0.06875,0.00125,0.01
-0.0034596,-0.00022571,0,0.0049071,0.07,0.00125,0.01
-0.0030857,-0.00022469,0,0.0049219,0.07125,0.00125,0.01
-0.0027152,-0.00022124,0,0.0049186,0.0725,0.00125,0.01
-0.0023519,-0.00021537,0,0.0048976,0.07375,0.00125,0.01
-0.0019997,-0.00020716,0,0.00486,0.075,0.00125,0.01
-0.0016624,-0.00019671,0,0.0048069,0.07625,0.00125,0.01
-0.0013435,-0.00018417,0,0.0047397,0.0775,0.00125,0.01
-0.0010461,-0.00016972,0,0.00466,0.07875,0.00125,0.01
-0.00077324,-0.00015358,0,0.0045697,0.08,0.00125,0.01
-0.00052747,-0.00013599,0,0.0044708,0.08125,0.00125,0.01
-0.00031091,-0.00011723,0,0.0043654,0.0825,0.00125,0.01
-0.0001252,-9.762e-005,0,0.0042559,0.08375,0.00125,0.01
2.8526e-005,-7.7474e-005,0,0.0041446,0.085,0.00125,0.01
0.00014969,-5.715e-005,0,0.0040339,0.08625,0.00125,0.01
0.00023835,-3.7043e-005,0,0.0039264,0.0875,0.00125,0.01
0.00029523,-1.7589e-005,0,0.0038245,0.08875,0.00125,0.01
0.00032181,7.1173e-007,0,0.0037306,0.09,0.00125,0.01
0.00032043,1.7261e-005,0,0.003647,0.09125,0.00125,0.01
0.00029446,3.1311e-005,0,0.0035761,0.0925,0.00125,0.01
0.00024853,4.1889e-005,0,0.0035197,0.09375,0.00125,0.01
0.00018873,4.7708e-005,0,0.0034795,0.095,0.00125,0.01
0.00012296,4.7062e-005,0,0.003456,0.09625,0.00125,0.01
6.1784e-005,3.7903e-005,0,0.0034493,0.0975,0.00125,0.01
1.9572e-005,1.9671e-005,0,0.0034571,0.09875,0.00125,0.01
5.2586e-006,8.4173e-006,0,0.0034643,0.1,0.00125,0.01
9.0067e-006,-3.3456e-005,0,2.435e-005,0,0.0025,0.01
1.1937e-005,-2.8879e-005,0,1.786e-005,0.00125,0.0025,0.01
-4.5755e-008,1.7868e-008,0,-2.5926e-006,0.0025,0.0025,0.01
-5.6198e-005,5.7099e-005,0,-3.6195e-005,0.00375,0.0025,0.01
-0.00016875,0.00012512,0,-7.887e-005,0.005,0.0025,0.01
-0.00034193,0.00019479,0,-0.00012652,0.00625,0.0025,0.01
-0.00057491,0.000261,0,-0.00017577,0.0075,0.0025,0.01
-0.00086398,0.00032118,0,-0.00022378,0.00875,0.0025,0.01
-0.0012039,0.00037421,0,-0.00026829,0.01,0.0025,0.01
-0.0015886,0.00041987,0,-0.00030754,0.01125,0.0025,0.01
-0.002012,0.0004584,0,-0.00034022,0.0125,0.0025,0.01
-0.0024681,0.00049029,0,-0.00036538,0.01375,0.0025,0.01
-0.0029513,0.00051615,0,-0.00038235,0.015,0.0025,0.01
-0.0034564,0.00053661,0,-0.00039068,0.01625,0.0025,0.01
-0.0039789,0.0005523,0,-0.0003901,0.0175,0.0025,0.01
-0.0045145,0.0005638,0,-0.00038045,0.01875,0.0025,0.01
-0.0050594,0.00057161,0,-0.00036165,0.02,0.0025,0.01
-0.0056105,0.00057614,0,-0.00033368,0.02125,0.0025,0.01
-0.0061646,0.00057775,0,-0.00029655,0.0225,0.0025,0.01
-0.006719,0.0005767,0,-0.00025031,0.02375,0.0025,0.01
-0.0072712,0.00057317,0,-0.00019498,0.025,0.0025,0.01
-0.0078188,0.00056729,0,-0.0001306,0.02625,0.0025,0.01
-0.0083595,0.00055912,0,-5.7212e-005,0.0275,0.0025,0.01
-0.0088909,0.00054866,0,2.5157e-005,0.02875,0.0025,0.01
-0.0094109,0.00053588,0,0.00011646,0.03,0.0025,0.01
-0.009917,0.00052068,0,0.00021666,0.03125,0.0025,0.01
-0.010407,0.00050299,0,0.00032568,0.0325,0.0025,0.01
-0.010878,0.00048267,0,0.00044344,0.03375,0.0025,0.01
-0.011328,0.0004596,0,0.0005698,0.035,0.0025,0.01
-0.011754,0.00043365,0,0.0007046,0.03625,0.0025,0.01
-0.012153,0.00040472,0,0.00084762,0.0375,0.0025,0.01
-0.012522,0.0003727,0,0.00099857,0.03875,0.0025,0.01
-0.012859,0.00033752,0,0.0011571,0.04,0.0025,0.01
-0.01316,0.00029916,0,0.0013227,0.04125,0.0025,0.01
-0.013423,0.00025761,0,0.001495,0.0425,0.0025,0.01
-0.013644,0.00021294,0,0.0016732,0.04375,0.0025,0.01
-0.013821,0.00016525,0,0.0018566,0.045,0.0025,0.01
-0.013951,0.00011473,0,0.0020443,0.04625,0.0025,0.01
-0.014032,6.1589e-005,0,0.0022355,0.0475,0.0025,0.01
-0.014062,6.1462e-006,0,0.002429,0.04875,0.0025,0.01
-0.014038,-5.1236e-005,0,0.0026237,0.05,0.0025,0.01
-0.013959,-0.00011012,0,0.0028183,0.05125,0.0025,0.01
-0.013823,-0.00017001,0,0.0030114,0.0525,0.0025,0.01
-0.013632,-0.00023034,0,0.0032017,0.05375,0.0025,0.01
-0.013384,-0.00029049,0,0.0033877,0.055,0.0025,0.01
-0.013079,-0.0003498,0,0.0035679,0.05625,0.0025,0.01
-0.01272,-0.00040756,0,0.0037407,0.0575,0.0025,0.01
-0.012308,-0.00046305,0,0.0039046,0.05875,0.0025,0.01
-0.011846,-0.00051552,0,0.0040583,0.06,0.0025,0.01
-0.011336,-0.00056422,0,0.0042002,0.06125,0.0025,0.01
-0.010782,-0.00060844,0,0.0043291,0.0625,0.0025,0.01
-0.01019,-0.00064748,0,0.0044437,0.06375,0.0025,0.01
-0.0095639,-0.00068069,0,0.0045432,0.065,0.0025,0.01
-0.0089097,-0.0007075,0,0.0046266,0.06625,0.0025,0.01
-0.0082333,-0.00072741,0,0.0046932,0.0675,0.0025,0.01
-0.0075414,-0.00074002,0,0.0047428,0.06875,0.0025,0.01
-0.0068409,-0.00074503,0,0.0047751,0.07,0.0025,0.01
-0.0061388,-0.00074227,0,0.0047901,0.07125,0.0025,0.01
-0.0054423,-0.00073168,0,0.0047883,0.0725,0.0025,0.01
-0.0047584,-0.00071335,0,0.0047702,0.07375,0.0025,0.01
-0.0040944,-0.00068747,0,0.0047367,0.075,0.0025,0.01
-0.003457,-0.00065438,0,0.0046889,0.07625,0.0025,0.01
-0.0028525,-0.00061456,0,0.0046282,0.0775,0.0025,0.01
-0.002287,-0.00056858,0,0.0045559,0.07875,0.0025,0.01
-0.0017658,-0.00051713,0,0.004474,0.08,0.0025,0.01
-0.0012937,-0.00046102,0,0.0043842,0.08125,0.0025,0.01
-0.00087445,-0.00040114,0,0.0042887,0.0825,0.0025,0.01
-0.00051118,-0.0003385,0,0.0041894,0.08375,0.0025,0.01
-0.00020595,-0.00027415,0,0.0040886,0.085,0.0025,0.01
4.0218e-005,-0.00020929,0,0.0039886,0.08625,0.0025,0.01
0.00022743,-0.0001452,0,0.0038915,0.0875,0.0025,0.01
0.00035706,-8.33e-005,0,0.0037996,0.08875,0.0025,0.01
0.00043185,-2.5215e-005,0,0.0037149,0.09,0.0025,0.01
0.0004561,2.7181e-005,0,0.0036397,0.09125,0.0025,0.01
0.00043586,7.1654e-005,0,0.0035756,0.0925,0.0025,0.01
0.0003792,0.00010548,0,0.0035244,0.09375,0.0025,0.01
0.00029642,0.00012532,0,0.0034871,0.095,0.0025,0.01
0.00020016,0.00012716,0,0.0034644,0.09625,0.0025,0.01
0.00010661,0.00010667,0,0.0034568,0.0975,0.0025,0.01
3.7619e-005,6.1722e-005,0,0.003465,0.09875,0.0025,0.01
1.2405e-005,3.3152e-005,0,0.0034729,0.1,0.0025,0.01
3.2536e-006,-3.7653e-005,0,6.5017e-005,0,0.00375,0.01
-6.8928e-006,-1.6699e-005,0,5.4658e-005,0.00125,0.00375,0.01
-5.7996e-005,5.6354e-005,0,2.9268e-005,0.0025,0.00375,0.01
-0.0001769,0.00017484,0,-4.4659e-006,0.00375,0.00375,0.01
-0.00037285,0.00031224,0,-4.4249e-005,0.005,0.00375,0.01
-0.00064934,0.00045298,0,-8.7365e-005,0.00625,0.00375,0.01
-0.0010052,0.0005878,0,-0.00013115,0.0075,0.00375,0.01
-0.0014358,0.00071155,0,-0.00017333,0.00875,0.00375,0.01
-0.0019347,0.00082174,0,-0.00021205,0.01,0.00375,0.01
-0.0024946,0.00091757,0,-0.00024582,0.01125,0.00375,0.01
-0.0031074,0.00099919,0,-0.0002735,0.0125,0.00375,0.01
-0.0037655,0.0010674,0,-0.00029423,0.01375,0.00375,0.01
-0.0044614,0.0011231,0,-0.00030737,0.015,0.00375,0.01
-0.0051883,0.0011676,0,-0.00031252,0.01625,0.00375,0.01
-0.0059398,0.001202,0,-0.00030936,0.0175,0.00375,0.01
-0.00671,0.0012273,0,-0.00029773,0.01875,0.00375,0.01
-0.0074938,0.0012447,0,-0.00027751,0.02,0.00375,0.01
-0.0082864,0.0012549,0,-0.00024865,0.02125,0.00375,0.01
-0.0090835,0.0012587,0,-0.00021115,0.0225,0.00375,0.01
-0.009881,0.0012565,0,-0.000165,0.02375,0.00375,0.01
-0.010675,0.0012487,0,-0.00011023,0.025,0.00375,0.01
-0.011463,0.0012357,0,-4.6841e-005,0.02625,0.00375,0.01
-0.01224,0.0012175,0,2.5138e-005,0.0275,0.00375,0.01
-0.013004,0.0011941,0,0.00010568,0.02875,0.00375,0.01
-0.01375,0.0011656,0,0.00019475,0.03,0.00375,0.01
-0.014476,0.0011317,0,0.0002923,0.03125,0.00375,0.01
-0.015178,0.0010923,0,0.00039826,0.0325,0.00375,0.01
-0.015853,0.0010471,0,0.00051254,0.03375,0.00375,0.01
-0.016497,0.000996,0,0.00063503,0.035,0.00375,0.01
-0.017105,0.00093861,0,0.00076554,0.03625,0.00375,0.01
-0.017674,0.00087479,0,0.00090386,0.0375,0.00375,0.01
-0.0182,0.00080435,0,0.0010497,0.03875,0.00375,0.01
-0.018679,0.00072718,0,0.0012027,0.04,0.00375,0.01
-0.019106,0.00064325,0,0.0013625,0.04125,0.00375,0.01
-0.019478,0.00055259,0,0.0015284,0.0425,0.00375,0.01
-0.01979,0.00045536,0,0.0017,0.04375,0.00375,0.01
-0.020039,0.00035183,0,0.0018764,0.045,0.00375,0.01
-0.020221,0.00024238,0,0.0020569,0.04625,0.00375,0.01
-0.020333,0.00012754,0,0.0022406,0.0475,0.00375,0.01
-0.020371,7.956e-006,0,0.0024264,0.04875,0.00375,0.01
-0.020334,-0.00011557,0,0.0026132,0.05,0.00375,0.01
-0.020218,-0.0002421,0,0.0027998,0.05125,0.00375,0.01
-0.020024,-0.00037057,0,0.002985,0.0525,0.00375,0.01
-0.01975,-0.00049979,0,0.0031673,0.05375,0.00375,0.01
-0.019396,-0.00062846,0,0.0033454,0.055,0.00375,0.01
-0.018963,-0.00075517,0,0.0035179,0.05625,0.00375,0.01
-0.018453,-0.00087846,0,0.0036833,0.0575,0.00375,0.01
-0.017869,-0.00099679,0,0.0038402,0.05875,0.00375,0.01
-0.017214,-0.0011086,0,0.0039872,0.06,0.00375,0.01
-0.016493,-0.0012124,0,0.004123,0.06125,0.00375,0.01
-0.015711,-0.0013067,0,0.0042463,0.0625,0.00375,0.01
-0.014874,-0.0013899,0,0.004356,0.06375,0.00375,0.01
-0.01399,-0.0014608,0,0.0044512,0.065,0.00375,0.01
-0.013066,-0.0015182,0,0.0045311,0.06625,0.00375,0.01
-0.01211,-0.0015611,0,0.004595,0.0675,0.00375,0.01
-0.011133,-0.0015886,0,0.0046427,0.06875,0.00375,0.01
-0.010142,-0.0016001,0,0.004674,0.07,0.00375,0.01
-0.0091488,-0.0015952,0,0.004689,0.07125,0.00375,0.01
-0.0081621,-0.0015739,0,0.004688,0.0725,0.00375,0.01
-0.007192,-0.0015362,0,0.0046716,0.07375,0.00375,0.01
-0.0062484,-0.0014827,0,0.0046407,0.075,0.00375,0.01
-0.0053406,-0.001414,0,0.0045963,0.07625,0.00375,0.01
-0.0044774,-0.0013311,0,0.0045397,0.0775,0.00375,0.01
-0.0036672,-0.0012351,0,0.0044723,0.07875,0.00375,0.01
-0.0029173,-0.0011277,0,0.0043959,0.08,0.00375,0.01
-0.0022343,-0.0010104,0,0.0043122,0.08125,0.00375,0.01
-0.0016236,-0.00088506,0,0.0042232,0.0825,0.00375,0.01
-0.0010894,-0.0007539,0,0.0041308,0.08375,0.00375,0.01
-0.00063474,-0.00061917,0,0.0040371,0.085,0.00375,0.01
-0.00026094,-0.00048337,0,0.0039441,0.08625,0.00375,0.01
3.209e-005,-0.00034923,0,0.003854,0.0875,0.00375,0.01
0.00024618,-0.00021976,0,0.0037687,0.08875,0.00375,0.01
0.00038506,-9.8334e-005,0,0.0036902,0.09,0.00375,0.01
0.00045446,1.1243e-005,0,0.0036203,0.09125,0.00375,0.01
0.00046238,0.00010456,0,0.0035607,0.0925,0.00375,0.01
0.00041931,0.00017649,0,0.0035128,0.09375,0.00375,0.01
0.00033828,0.00022103,0,0.0034776,0.095,0.00375,0.01
0.0002349,0.00023138,0,0.0034558,0.09625,0.00375,0.01
0.00012884,0.00020046,0,0.0034487,0.0975,0.00375,0.01
4.7127e-005,0.00012294,0,0.0034585,0.09875,0.00375,0.01
1.6293e-005,7.2089e-005,0,0.0034678,0.1,0.00375,0.01
-4.176e-006,-2.216e-005,0,0.00012055,0,0.005,0.01
-3.0656e-005,2.8911e-005,0,0.00010442,0.00125,0.005,0.01
-0.00012941,0.00017103,0,7.0504e-005,0.0025,0.005,0.01
-0.00032172,0.00037203,0,3.33e-005,0.00375,0.005,0.01
-0.0006108,0.000598,0,-6.8151e-006,0.005,0.005,0.01
-0.0009977,0.00082789,0,-4.8419e-005,0.00625,0.005,0.01
-0.0014801,0.0010485,0,-8.9434e-005,0.0075,0.005,0.01
-0.0020523,0.0012519,0,-0.00012809,0.00875,0.005,0.01
-0.0027069,0.0014343,0,-0.00016293,0.01,0.005,0.01
-0.0034351,0.0015939,0,-0.00019276,0.01125,0.005,0.01
-0.0042279,0.0017308,0,-0.00021664,0.0125,0.005,0.01
-0.0050762,0.0018459,0,-0.00023386,0.01375,0.005,0.01
-0.0059712,0.0019406,0,-0.00024389,0.015,0.005,0.01
-0.0069046,0.0020166,0,-0.00024636,0.01625,0.005,0.01
-0.0078687,0.0020757,0,-0.00024099,0.0175,0.005,0.01
-0.0088564,0.0021195,0,-0.00022762,0.01875,0.005,0.01
-0.0098612,0.0021497,0,-0.00020614,0.02,0.005,0.01
-0.010877,0.0021675,0,-0.00017649,0.02125,0.005,0.01
-0.011899,0.002174,0,-0.00013865,0.0225,0.005,0.01
-0.01292,0.0021702,0,-9.2618e-005,0.02375,0.005,0.01
-0.013938,0.0021566,0,-3.8386e-005,0.025,0.005,0.01
-0.014946,0.0021336,0,2.4048e-005,0.02625,0.005,0.01
-0.015942,0.0021016,0,9.4676e-005,0.0275,0.005,0.01
-0.016919,0.0020605,0,0.00017348,0.02875,0.005,0.01
-0.017874,0.0020102,0,0.00026042,0.03,0.005,0.01
-0.018802,0.0019506,0,0.00035546,0.03125,0.005,0.01
-0.019699,0.0018814,0,0.00045855,0.0325,0.005,0.01
-0.02056,0.0018022,0,0.0005696,0.03375,0.005,0.01
-0.02138,0.0017126,0,0.0006885,0.035,0.005,0.01
-0.022155,0.0016124,0,0.00081509,0.03625,0.005,0.01
-0.022879,0.0015011,0,0.00094914,0.0375,0.005,0.01
-0.023547,0.0013786,0,0.0010904,0.03875,0.005,0.01
-0.024154,0.0012447,0,0.0012385,0.04,0.005,0.01
-0.024696,0.0010993,0,0.0013931,0.04125,0.005,0.01
-0.025166,0.00094262,0,0.0015536,0.0425,0.005,0.01
-0.02556,0.00077494,0,0.0017194,0.04375,0.005,0.01
-0.025874,0.00059674,0,0.00189,0.045,0.005,0.01
-0.026102,0.00040872,0,0.0020644,0.04625,0.005,0.01
-0.02624,0.00021177,0,0.0022418,0.0475,0.005,0.01
-0.026286,7.0544e-006,0,0.0024212,0.04875,0.005,0.01
-0.026236,-0.00020408,0,0.0026016,0.05,0.005,0.01
-0.026088,-0.00042004,0,0.0027818,0.05125,0.005,0.01
-0.02584,-0.00063902,0,0.0029605,0.0525,0.005,0.01
-0.025492,-0.00085902,0,0.0031366,0.05375,0.005,0.01
-0.025043,-0.0010778,0,0.0033085,0.055,0.005,0.01
-0.024496,-0.0012932,0,0.003475,0.05625,0.005,0.01
-0.023851,-0.0015025,0,0.0036347,0.0575,0.005,0.01
-0.023114,-0.0017033,0,0.0037861,0.05875,0.005,0.01
-0.022288,-0.001893,0,0.0039279,0.06,0.005,0.01
-0.021378,-0.0020691,0,0.004059,0.06125,0.005,0.01
-0.020392,-0.002229,0,0.004178,0.0625,0.005,0.01
-0.019338,-0.0023704,0,0.0042839,0.06375,0.005,0.01
-0.018223,-0.0024911,0,0.0043758,0.065,0.005,0.01
-0.017058,-0.0025891,0,0.0044529,0.06625,0.005,0.01
-0.015854,-0.0026626,0,0.0045147,0.0675,0.005,0.01
-0.01462,-0.0027103,0,0.0045608,0.06875,0.005,0.01
-0.01337,-0.0027312,0,0.0045911,0.07,0.005,0.01
-0.012114,-0.0027247,0,0.0046058,0.07125,0.005,0.01
-0.010866,-0.0026906,0,0.004605,0.0725,0.005,0.01
-0.009637,-0.0026291,0,0.0045896,0.07375,0.005,0.01
-0.0084394,-0.002541,0,0.0045602,0.075,0.005,0.01
-0.0072847,-0.0024273,0,0.0045179,0.07625,0.005,0.01
-0.0061839,-0.0022898,0,0.0044639,0.0775,0.005,0.01
-0.0051473,-0.0021304,0,0.0043998,0.07875,0.005,0.01
-0.004184,-0.0019515,0,0.004327,0.08,0.005,0.01
-0.0033023,-0.0017561,0,0.0042474,0.08125,0.005,0.01
-0.0025089,-0.0015471,0,0.0041627,0.0825,0.005,0.01
-0.0018091,-0.0013283,0,0.0040749,0.08375,0.005,0.01
-0.0012066,-0.0011034,0,0.0039859,0.085,0.005,0.01
-0.00070325,-0.00087668,0,0.0038977,0.08625,0.005,0.01
-0.00029902,-0.00065268,0,0.0038122,0.0875,0.005,0.01
8.2191e-006,-0.00043643,0,0.0037313,0.08875,0.005,0.01
0.00022283,-0.00023346,0,0.0036569,0.09,0.005,0.01
0.00035157,-4.9929e-005,0,0.0035904,0.09125,0.005,0.01
0.00040378,0.00010722,0,0.0035336,0.0925,0.005,0.01
0.00039155,0.00023012,0,0.0034877,0.09375,0.005,0.01
0.00032977,0.00030988,0,0.0034538,0.095,0.005,0.01
0.00023603,0.00033667,0,0.0034325,0.09625,0.005,0.01
0.00013241,0.0003001,0,0.0034257,0.0975,0.005,0.01
4.9293e-005,0.00019038,0,0.003436,0.09875,0.005,0.01
1.7304e-005,0.00011609,0,0.0034458,0.1,0.005,0.01
-1.1844e-005,1.5678e-005,0,0.00018448,0,0.00625,0.01
-5.5833e-005,0.00011245,0,0.00016157,0.00125,0.00625,0.01
-0.00020592,0.00035102,0,0.0001171,0.0025,0.00625,0.01
-0.00047698,0.00065593,0,7.443e-005,0.00375,0.00625,0.01
-0.00086449,0.0009883,0,3.2e-005,0.005,0.00625,0.01
-0.0013659,0.0013229,0,-9.9955e-006,0.00625,0.00625,0.01
-0.0019771,0.0016433,0,-4.9984e-005,0.0075,0.00625,0.01
-0.0026908,0.0019394,0,-8.6633e-005,0.00875,0.00625,0.01
-0.0034983,0.0022057,0,-0.00011888,0.01,0.00625,0.01
-0.0043898,0.0024399,0,-0.00014584,0.01125,0.00625,0.01
-0.0053552,0.0026417,0,-0.00016679,0.0125,0.00625,0.01
-0.0063844,0.0028121,0,-0.00018119,0.01375,0.00625,0.01
-0.0074675,0.002953,0,-0.00018863,0.015,0.00625,0.01
-0.008595,0.0030666,0,-0.00018881,0.01625,0.00625,0.01
-0.0097583,0.0031554,0,-0.00018152,0.0175,0.00625,0.01
-0.010949,0.0032214,0,-0.00016663,0.01875,0.00625,0.01
-0.01216,0.003267,0,-0.00014405,0.02,0.00625,0.01
-0.013383,0.0032939,0,-0.00011373,0.02125,0.00625,0.01
-0.014613,0.0033036,0,-7.5636e-005,0.0225,0.00625,0.01
-0.015843,0.0032975,0,-2.9769e-005,0.02375,0.00625,0.01
-0.017068,0.0032763,0,2.3888e-005,0.025,0.00625,0.01
-0.018281,0.0032408,0,8.5349e-005,0.02625,0.00625,0.01
-0.019478,0.0031913,0,0.00015462,0.0275,0.00625,0.01
-0.020653,0.0031278,0,0.00023168,0.02875,0.00625,0.01
-0.021801,0.0030502,0,0.00031652,0.03,0.00625,0.01
-0.022915,0.0029583,0,0.0004091,0.03125,0.00625,0.01
-0.023992,0.0028516,0,0.00050939,0.0325,0.00625,0.01
-0.025025,0.0027298,0,0.00061732,0.03375,0.00625,0.01
-0.026008,0.0025923,0,0.00073278,0.035,0.00625,0.01
-0.026936,0.0024386,0,0.00085563,0.03625,0.00625,0.01
-0.027803,0.0022683,0,0.00098567,0.0375,0.00625,0.01
-0.028602,0.0020811,0,0.0011226,0.03875,0.00625,0.01
-0.029328,0.001877,0,0.0012662,0.04,0.00625,0.01
-0.029974,0.0016557,0,0.0014161,0.04125,0.00625,0.01
-0.030534,0.0014178,0,0.0015716,0.0425,0.00625,0.01
-0.031004,0.0011635,0,0.0017324,0.04375,0.00625,0.01
-0.031377,0.00089378,0,0.0018977,0.045,0.00625,0.01
-0.031648,0.00060961,0,0.0020667,0.04625,0.00625,0.01
-0.031812,0.00031242,0,0.0022387,0.0475,0.00625,0.01
-0.031866,3.9183e-006,0,0.0024127,0.04875,0.00625,0.01
-0.031806,-0.00031383,0,0.0025877,0.05,0.00625,0.01
-0.031629,-0.00063846,0,0.0027625,0.05125,0.00625,0.01
-0.031334,-0.00096727,0,0.0029359,0.0525,0.00625,0.01
-0.03092,-0.0012973,0,0.0031068,0.05375,0.00625,0.01
-0.030387,-0.0016253,0,0.0032737,0.055,0.00625,0.01
-0.029737,-0.0019478,0,0.0034354,0.05625,0.00625,0.01
-0.028973,-0.0022612,0,0.0035905,0.0575,0.00625,0.01
-0.028098,-0.0025618,0,0.0037376,0.05875,0.00625,0.01
-0.027119,-0.0028457,0,0.0038754,0.06,0.00625,0.01
-0.026041,-0.0031093,0,0.0040027,0.06125,0.00625,0.01
-0.024872,-0.0033489,0,0.0041183,0.0625,0.00625,0.01
-0.023622,-0.0035609,0,0.0042212,0.06375,0.00625,0.01
-0.0223,-0.0037421,0,0.0043105,0.065,0.00625,0.01
-0.020918,-0.0038897,0,0.0043854,0.06625,0.00625,0.01
-0.019488,-0.0040012,0,0.0044454,0.0675,0.00625,0.01
-0.018023,-0.0040745,0,0.0044902,0.06875,0.00625,0.01
-0.016536,-0.0041081,0,0.0045196,0.07,0.00625,0.01
-0.015042,-0.0041011,0,0.0045337,0.07125,0.00625,0.01
-0.013555,-0.0040532,0,0.0045329,0.0725,0.00625,0.01
-0.012088,-0.0039649,0,0.0045178,0.07375,0.00625,0.01
-0.010656,-0.003837,0,0.0044891,0.075,0.00625,0.01
-0.0092723,-0.0036714,0,0.004448,0.07625,0.00625,0.01
-0.0079499,-0.0034702,0,0.0043957,0.0775,0.00625,0.01
-0.0067007,-0.0032366,0,0.0043335,0.07875,0.00625,0.01
-0.0055356,-0.002974,0,0.004263,0.08,0.00625,0.01
-0.0044642,-0.0026867,0,0.0041859,0.08125,0.00625,0.01
-0.0034944,-0.0023793,0,0.004104,0.0825,0.00625,0.01
-0.0026326,-0.0020571,0,0.0040192,0.08375,0.00625,0.01
-0.0018832,-0.0017257,0,0.0039332,0.085,0.00625,0.01
-0.0012486,-0.0013914,0,0.0038481,0.08625,0.00625,0.01
-0.00072898,-0.001061,0,0.0037656,0.0875,0.00625,0.01
-0.00032202,-0.00074169,0,0.0036875,0.08875,0.00625,0.01
-2.2996e-005,-0.00044158,0,0.0036155,0.09,0.00625,0.01
0.0001755,-0.00016944,0,0.0035512,0.09125,0.00625,0.01
0.0002837,6.5018e-005,0,0.0034959,0.0925,0.00625,0.01
0.00031479,0.00025102,0,0.0034509,0.09375,0.00625,0.01
0.0002849,0.00037663,0,0.0034173,0.095,0.00625,0.01
0.00021305,0.00042874,0,0.0033958,0.09625,0.00625,0.01
0.00012293,0.00039334,0,0.0033883,0.0975,0.00625,0.01
4.6628e-005,0.00025567,0,0.0033976,0.09875,0.00625,0.01
1.6593e-005,0.00015938,0,0.0034068,0.1,0.00625,0.01
-1.922e-005,7.6043e-005,0,0.00025161,0,0.0075,0.01
-8.0799e-005,0.00023496,0,0.0002215,0.00125,0.0075,0.01
-0.00028302,0.00059888,0,0.00016548,0.0025,0.0075,0.01
-0.00063459,0.0010299,0,0.00011605,0.00375,0.0075,0.01
-0.0011226,0.0014865,0,6.9885e-005,0.005,0.0075,0.01
-0.0017402,0.0019405,0,2.605e-005,0.00625,0.0075,0.01
-0.0024806,0.0023734,0,-1.4295e-005,0.0075,0.0075,0.01
-0.0033349,0.0027732,0,-5.0203e-005,0.00875,0.0075,0.01
-0.0042928,0.0031334,0,-8.0974e-005,0.01,0.0075,0.01
-0.0053433,0.0034509,0,-0.00010601,0.01125,0.0075,0.01
-0.0064754,0.0037255,0,-0.00012484,0.0125,0.0075,0.01
-0.0076779,0.0039581,0,-0.00013709,0.01375,0.0075,0.01
-0.00894,0.0041512,0,-0.00014247,0.015,0.0075,0.01
-0.010251,0.0043074,0,-0.0001408,0.01625,0.0075,0.01
-0.011603,0.0044297,0,-0.00013192,0.0175,0.0075,0.01
-0.012984,0.0045209,0,-0.00011578,0.01875,0.0075,0.01
-0.014388,0.0045839,0,-9.2294e-005,0.02,0.0075,0.01
-0.015806,0.0046209,0,-6.1446e-005,0.02125,0.0075,0.01
-0.017231,0.004634,0,-2.3221e-005,0.0225,0.0075,0.01
-0.018656,0.0046248,0,2.2394e-005,0.02375,0.0075,0.01
-0.020073,0.0045945,0,7.5418e-005,0.025,0.0075,0.01
-0.021478,0.0045438,0,0.00013587,0.02625,0.0075,0.01
-0.022863,0.0044732,0,0.00020376,0.0275,0.0075,0.01
-0.024222,0.0043828,0,0.00027909,0.02875,0.0075,0.01
-0.025549,0.0042726,0,0.00036185,0.03,0.0075,0.01
-0.026837,0.0041421,0,0.00045203,0.03125,0.0075,0.01
-0.028081,0.0039909,0,0.0005496,0.0325,0.0075,0.01
-0.029274,0.0038184,0,0.00065453,0.03375,0.0075,0.01
-0.03041,0.0036239,0,0.00076671,0.035,0.0075,0.01
-0.03148,0.0034069,0,0.00088604,0.03625,0.0075,0.01
-0.03248,0.0031669,0,0.0010123,0.0375,0.0075,0.01
-0.033401,0.0029035,0,0.0011454,0.03875,0.0075,0.01
-0.034238,0.0026165,0,0.0012848,0.04,0.0075,0.01
-0.034982,0.0023062,0,0.0014303,0.04125,0.0075,0.01
-0.035628,0.0019728,0,0.0015815,0.0425,0.0075,0.01
-0.036169,0.0016172,0,0.0017378,0.04375,0.0075,0.01
-0.036599,0.0012404,0,0.0018985,0.045,0.0075,0.01
-0.036911,0.00084404,0,0.002063,0.04625,0.0075,0.01
-0.037102,0.00042999,0,0.0022304,0.0475,0.0075,0.01
-0.037166,6.995e-007,0,0.0023999,0.04875,0.0075,0.01
-0.037099,-0.000441,0,0.0025704,0.05,0.0075,0.01
-0.036899,-0.00089183,0,0.0027409,0.05125,0.0075,0.01
