0.273221 	0.426354 	4.15671e-19 	0.964158 	-0.0676205 	1.2975e-15
0.277705 	0.433351 	1.89486e-18 	0.898341 	-0.0578026 	1.2383e-15
0.279974 	0.436892 	2.61458e-18 	0.825793 	-0.0480829 	1.22048e-15
0.282216 	0.44039 	2.71508e-18 	0.802029 	-0.0423103 	1.01932e-15
0.286674 	0.447347 	2.67857e-18 	0.724028 	-0.0339317 	9.11638e-16
0.291158 	0.454344 	3.07277e-18 	0.640689 	-0.026135 	8.92429e-16
0.295642 	0.461342 	3.90755e-18 	0.552463 	-0.0190999 	8.55812e-16
0.298942 	0.466491 	9.17086e-20 	0.459828 	-0.012984 	6.25919e-16
0.301184 	0.46999 	-7.89186e-19 	0.445417 	-0.0113714 	8.71942e-16
0.304611 	0.475337 	-2.51186e-18 	0.351618 	-0.00692038 	6.50354e-16
0.309095 	0.482335 	-2.77086e-18 	0.254616 	-0.00349104 	4.47262e-16
0.313579 	0.489332 	-2.64815e-18 	0.154748 	-0.00119185 	2.68011e-16
0.317911 	0.496091 	-3.10428e-18 	0.0522923 	-0.000171246 	7.61338e-17
0.320153 	0.49959 	-3.39466e-18 	0.0507149 	-0.000150136 	9.21884e-17
